0.00442, 0.00178438879084,-0.0102762039751,0.951145708561,0.0,0.0,1.0
0.01075, 0.00178438879084,-0.0102762039751,0.951145708561,0.0,0.0,1.0
0.02729, 0.00152810441796,-0.0104006621987,0.951323747635,0.0,0.0,1.0
0.06647, 0.00117503257934,-0.0105494866148,0.951494634151,-4.49141633384e-11,-4.49141633384e-11,0.999999999955
0.07081, 0.00117503257934,-0.0105494866148,0.951494634151,8.49946934057e-07,8.49946934057e-07,1.00000084995
0.07440, 0.00117503257934,-0.0105494866148,0.951494634151,8.49946934057e-07,8.49946934057e-07,1.00000084995
0.09717, 0.000755079730879,-0.0107307881117,0.951753795147,8.49946934057e-07,8.49946934057e-07,1.00000084995
0.10814, 0.000755079730879,-0.0107307881117,0.951753795147,1.02098611672e-05,1.02098611672e-05,1.00001020986
0.12666, 0.000755079730879,-0.0107307881117,0.951753795147,1.02098611672e-05,1.02098611672e-05,1.00001020986
0.14338, 0.000396418850869,-0.0109052723274,0.951876163483,3.15758694621e-05,3.15758694621e-05,1.00003157587
0.15868, 0.000396418850869,-0.0109052723274,0.951876163483,3.15758694621e-05,3.15758694621e-05,1.00003157587
0.17883, -1.66399695446e-05,-0.0110396128148,0.951969265938,7.0380870018e-05,7.0380870018e-05,1.00007038087
0.19100, -1.66399695446e-05,-0.0110396128148,0.951969265938,7.0380870018e-05,7.0380870018e-05,1.00007038087
0.21210, -0.000490093196277,-0.0111510772258,0.952123224735,0.0001320472555,0.0001320472555,1.00013204726
0.22516, -0.000490093196277,-0.0111510772258,0.952123224735,0.0001320472555,0.0001320472555,1.00013204726
0.24161, -0.00118901743554,-0.0112529341131,0.952311456203,0.000251020329775,0.000251020329775,1.00025102033
0.25933, -0.00118901743554,-0.0112529341131,0.952311456203,0.000251020329775,0.000251020329775,1.00025102033
0.27476, -0.00167043379042,-0.0112855285406,0.952420413494,0.000346465409843,0.000346465409843,1.00034646541
0.29185, -0.00167043379042,-0.0112855285406,0.952420413494,0.000346465409843,0.000346465409843,1.00034646541
0.31163, -0.00249409442768,-0.0112067582086,0.952648818493,0.000553393421303,0.000553393421303,1.00055339342
0.32509, -0.00249409442768,-0.0112067582086,0.952648818493,0.000553393421303,0.000553393421303,1.00055339342
0.34804, -0.00314149982296,-0.0110292965546,0.952737569809,0.00077161935528,0.00077161935528,1.00077161936
0.35782, -0.00314149982296,-0.0110292965546,0.952737569809,0.00077161935528,0.00077161935528,1.00077161936
0.37851, -0.00388821074739,-0.0108779007569,0.952837347984,0.00103383376016,0.00103383376016,1.00103383376
0.39138, -0.00388821074739,-0.0108779007569,0.952837347984,0.00103383376016,0.00103383376016,1.00103383376
0.41317, -0.00472172815353,-0.0107328742743,0.953020870686,0.00134792011659,0.00134792011659,1.00134792012
0.42430, -0.00472172815353,-0.0107328742743,0.953020870686,0.00134792011659,0.00134792011659,1.00134792012
0.44375, -0.00589622510597,-0.0105929011479,0.953569233418,0.00182742478927,0.00182742478927,1.00182742479
0.46024, -0.00664441427216,-0.0105047924444,0.954099297523,0.00182742478927,0.00182742478927,1.00182742479
0.47470, -0.00664441427216,-0.0105047924444,0.954099297523,0.00215652630368,0.00215652630368,1.0021565263
0.49659, -0.00766588095576,-0.0102976448834,0.955304086208,0.00215652630368,0.00215652630368,1.0021565263
