Time(s),Optitrack Position(m)[x,y,z],Optitrack Quaternion[x,y,z,w],Linear velocity, Angular velocity, IMU Quaternion[x,y,z,w],IMU Linear Acceleration (m/s2)[bx,by,bz],Control input[u1,u2,u3,u4] 
0.19,-0.044571,0.074671,0.12549,0.032912,0.058732,-0.043128,0.9968,-0.004793,-0.0011717,-0.00039128,-0.012472,0.0018482,0.039619,0,0.032952,0.058735,-0.043144,0.9968,-1.2306,1.4086,9.7427,1342.6,1202.6,1288,1244,0,0,0,0
0.2,-0.044572,0.074647,0.1255,0.032908,0.058731,-0.043127,0.9968,-0.0047931,-0.00094696,-0.00052578,-0.01473,0.0037618,0.041869,0,0.032908,0.058731,-0.043127,0.9968,-1.2742,1.399,10.148,1342,1202,1289.9,1244,0,0,0,0
0.21,-0.044572,0.074624,0.12552,0.032905,0.058734,-0.043127,0.9968,-0.0047813,-0.00097431,-0.00038889,-0.01402,0.0052523,0.040338,0,0.032941,0.058733,-0.043141,0.9968,-1.3218,0.7842,9.927,1341.4,1201.4,1292.8,1242.6,0,0,0,0
0.22,-0.044573,0.0746,0.12553,0.032903,0.05874,-0.043128,0.9968,-0.0047482,-0.0010534,-2.8382e-07,-0.011918,0.0067754,0.035861,0,0.032977,0.058736,-0.043156,0.99679,-1.3667,0.062459,9.684,1341,1201,1295,1241,0,0,0,0
0.23,-0.044573,0.074576,0.12554,0.032901,0.05875,-0.04313,0.9968,-0.0047005,-0.0011668,0.00055709,-0.008746,0.0082611,0.029171,0,0.032931,0.058734,-0.043139,0.9968,-1.4109,-0.03124,9.9592,1341,1201,1293.1,1242.9,0,0,0,0
0.24,-0.044574,0.074552,0.12556,0.032899,0.058761,-0.043133,0.9968,-0.0046456,-0.0012976,0.0012002,-0.0048187,0.0096379,0.021001,0,0.032882,0.058732,-0.043121,0.9968,-1.4446,-0.06739,10.27,1341,1201,1291,1245,0,0,0,0
0.25,-0.044574,0.074527,0.12557,0.032897,0.058772,-0.043136,0.9968,-0.0045905,-0.001429,0.001846,-0.00045301,0.010834,0.012083,0,0.032883,0.058741,-0.043123,0.9968,-1.4635,-0.047267,10.299,1340.9,1200.9,1291.6,1244.9,0,0,0,0
0.26,-0.044574,0.074502,0.12558,0.032896,0.058782,-0.04314,0.9968,-0.0045422,-0.001544,0.0024114,0.0040348,0.011779,0.0031485,0,0.032885,0.058762,-0.043127,0.9968,-1.4793,-0.00091824,10.319,1340.5,1200.5,1293,1244.5,0,0,0,0
0.27,-0.044574,0.074476,0.1256,0.032895,0.058789,-0.043145,0.9968,-0.0045078,-0.0016258,0.0028135,0.0083285,0.012401,-0.0050694,0,0.032889,0.058782,-0.043136,0.9968,-1.4901,0.045612,10.33,1340.2,1200.2,1294.4,1244.2,0,0,0,0
0.28,-0.044574,0.074449,0.12561,0.032894,0.058791,-0.04315,0.99679,-0.0044946,-0.0016575,0.0029691,0.012112,0.012629,-0.011839,0,0.032895,0.058791,-0.04315,0.99679,-1.4937,0.066203,10.333,1340,1200,1295,1244,0,0,0,0
